Worker,Employer,Role,Date
983720,103886,1452,31/07/2020 06:00
930317,100688,325,31/07/2020 06:00
332630,97619,248,31/07/2020 06:00
1014449,103886,1452,31/07/2020 06:00
281669,104369,248,31/07/2020 06:00
987710,103886,1452,31/07/2020 06:00
749513,359,248,31/07/2020 05:30
798881,103946,248,31/07/2020 05:00
726587,98561,332,31/07/2020 05:00
50450,93878,325,31/07/2020 05:00
882860,93878,325,31/07/2020 05:00
531731,103946,248,31/07/2020 05:00
76169,103946,248,31/07/2020 05:00
915995,102842,1151,31/07/2020 05:00
875618,102842,1151,31/07/2020 05:00
482489,105548,325,31/07/2020 03:00
683192,105548,325,31/07/2020 03:00
977717,103886,1452,31/07/2020 03:00
997358,105548,325,31/07/2020 03:00
170942,103886,1452,31/07/2020 03:00
163889,103886,1452,31/07/2020 03:00
1002398,100877,325,31/07/2020 02:45
997358,105548,325,31/07/2020 02:45
482489,105548,325,31/07/2020 02:45
683192,105548,325,31/07/2020 02:45
1009295,100688,325,31/07/2020 02:00
1008023,100688,325,31/07/2020 02:00
1002257,100688,325,31/07/2020 02:00
1010717,100688,325,31/07/2020 02:00
722648,100688,325,31/07/2020 02:00
1027466,100688,325,31/07/2020 02:00
750641,100688,325,31/07/2020 02:00
799634,103886,1445,31/07/2020 01:00
979196,103886,1445,31/07/2020 01:00
18878,103886,1445,31/07/2020 01:00
1018682,103886,1452,31/07/2020 01:00
988505,103886,1445,31/07/2020 01:00
1019633,103886,1452,31/07/2020 01:00
989009,103886,1452,31/07/2020 01:00
1018346,103886,1452,31/07/2020 01:00
942002,104774,332,30/07/2020 23:30
766235,104774,332,30/07/2020 23:30
504545,104774,332,30/07/2020 23:30
976643,104774,332,30/07/2020 23:30
1002929,104774,332,30/07/2020 23:30
397859,104774,332,30/07/2020 23:30
450659,103886,1445,30/07/2020 23:00
1018745,103886,1445,30/07/2020 23:00
535691,103946,248,30/07/2020 23:00
897830,104774,332,30/07/2020 22:55
609404,104774,332,30/07/2020 22:30
774725,104774,332,30/07/2020 22:30
897830,104774,332,30/07/2020 22:30
895307,104774,332,30/07/2020 22:30
745928,104774,332,30/07/2020 22:30
960542,100688,325,30/07/2020 22:00
530582,100688,325,30/07/2020 22:00
977456,100688,325,30/07/2020 22:00
866648,100688,325,30/07/2020 22:00
223991,100688,325,30/07/2020 22:00
840704,100688,325,30/07/2020 22:00
912335,100688,325,30/07/2020 22:00
953435,100688,325,30/07/2020 22:00
1003451,100688,325,30/07/2020 22:00
766235,104774,332,30/07/2020 21:30
976643,104774,332,30/07/2020 21:30
504545,104774,332,30/07/2020 21:30
1002929,104774,332,30/07/2020 21:30
397859,104774,332,30/07/2020 21:30
942002,104774,332,30/07/2020 21:30
105224,102842,276,30/07/2020 21:00
54497,102842,1151,30/07/2020 21:00
801941,102842,276,30/07/2020 21:00
501029,103886,1445,30/07/2020 19:00
981011,103886,1445,30/07/2020 19:00
1008983,102842,1151,30/07/2020 18:00
994937,103886,381,30/07/2020 18:00
994091,103886,381,30/07/2020 18:00
501029,103886,1445,30/07/2020 18:00
224345,102842,1151,30/07/2020 18:00
1014767,92282,332,30/07/2020 17:00
151808,103946,248,30/07/2020 17:00
155453,103946,248,30/07/2020 17:00
875519,95981,325,30/07/2020 17:00
874181,92282,332,30/07/2020 17:00
877433,103946,248,30/07/2020 17:00
967376,102842,248,30/07/2020 17:00
683192,104369,1151,30/07/2020 16:00
798104,92282,332,30/07/2020 16:00
874181,92282,332,30/07/2020 16:00
1014767,92282,332,30/07/2020 16:00
826358,102842,1151,30/07/2020 16:00
198500,103886,381,30/07/2020 14:30
749513,359,248,30/07/2020 14:00
995471,100688,325,30/07/2020 14:00
1001759,100688,325,30/07/2020 14:00
733679,93878,325,30/07/2020 14:00
151898,103886,381,30/07/2020 13:45
160139,102842,1151,30/07/2020 13:00
859685,102842,1151,30/07/2020 13:00
240791,102842,1151,30/07/2020 13:00
525944,98561,332,30/07/2020 12:30
824393,98561,332,30/07/2020 12:30
837302,98561,332,30/07/2020 12:15
749759,102842,248,30/07/2020 12:00
280391,92615,248,30/07/2020 11:30
473315,92615,248,30/07/2020 11:30
850196,102842,248,30/07/2020 11:00
798452,103946,248,30/07/2020 11:00
3929,103946,248,30/07/2020 11:00
227870,102842,1151,30/07/2020 11:00
826358,102842,1151,30/07/2020 10:30
668351,102842,1151,30/07/2020 10:30
901757,102842,248,30/07/2020 10:00
967376,102842,248,30/07/2020 10:00
215963,92282,325,30/07/2020 10:00
924158,92282,332,30/07/2020 10:00
824393,98561,332,30/07/2020 09:30
902033,102842,1151,30/07/2020 09:15
279242,97619,248,30/07/2020 09:00
541295,102842,248,30/07/2020 09:00
811100,97619,248,30/07/2020 09:00
415952,102842,248,30/07/2020 09:00
751448,90221,325,30/07/2020 09:00
901757,102842,248,30/07/2020 09:00
227870,102842,1151,30/07/2020 09:00
948269,101999,332,30/07/2020 08:30
223220,102842,248,30/07/2020 08:30
872363,101999,325,30/07/2020 08:30
937400,101999,332,30/07/2020 08:30
826358,102842,1151,30/07/2020 08:30
475178,101999,332,30/07/2020 08:30
992027,104762,248,30/07/2020 08:30
457589,90221,248,30/07/2020 08:15
473315,92615,248,30/07/2020 08:00
449012,103931,1151,30/07/2020 08:00
903233,102842,248,30/07/2020 08:00
846335,92297,353,30/07/2020 08:00
279242,97619,248,30/07/2020 08:00
280391,92615,248,30/07/2020 08:00
224345,102842,1151,30/07/2020 08:00
775787,92297,353,30/07/2020 08:00
592253,92297,353,30/07/2020 08:00
866693,102842,1151,30/07/2020 08:00
473315,92615,248,30/07/2020 07:30
797393,101087,332,30/07/2020 07:30
280391,92615,248,30/07/2020 07:30
842471,92297,353,30/07/2020 07:30
1004087,101087,332,30/07/2020 07:30
850196,102842,248,30/07/2020 07:00
594932,105164,325,30/07/2020 07:00
1012202,99878,332,30/07/2020 07:00
839642,92282,332,30/07/2020 07:00
920141,91391,248,30/07/2020 07:00
901484,102842,248,30/07/2020 07:00
927614,91391,248,30/07/2020 07:00
743213,105455,248,30/07/2020 06:30
953687,91877,248,30/07/2020 06:30
182849,91877,248,30/07/2020 06:30
923924,97037,248,30/07/2020 06:15
930317,100688,325,30/07/2020 06:00
819602,104210,1151,30/07/2020 06:00
999263,103886,1452,30/07/2020 06:00
983468,103886,1452,30/07/2020 06:00
332630,97619,248,30/07/2020 06:00
1014449,103886,1452,30/07/2020 06:00
930878,98165,325,30/07/2020 06:00
281669,104369,248,30/07/2020 06:00
1012904,103886,381,30/07/2020 05:30
860528,359,248,30/07/2020 05:30
761984,103886,381,30/07/2020 05:30
875618,102842,1151,30/07/2020 05:00
726587,98561,332,30/07/2020 05:00
915995,102842,1151,30/07/2020 05:00
798881,103946,248,30/07/2020 05:00
50450,93878,325,30/07/2020 05:00
882860,93878,325,30/07/2020 05:00
531731,103946,248,30/07/2020 05:00
76169,103946,248,30/07/2020 05:00
997358,105548,325,30/07/2020 03:00
482489,105548,325,30/07/2020 03:00
664853,103886,1452,30/07/2020 03:00
977717,103886,1452,30/07/2020 03:00
683192,105548,325,30/07/2020 03:00
163889,103886,1452,30/07/2020 03:00
170942,103886,1452,30/07/2020 03:00
1029437,100877,325,30/07/2020 02:45
997358,105548,325,30/07/2020 02:45
683192,105548,325,30/07/2020 02:45
1002398,100877,325,30/07/2020 02:45
482489,105548,325,30/07/2020 02:45
722648,100688,325,30/07/2020 02:00
750641,100688,325,30/07/2020 02:00
1010717,100688,325,30/07/2020 02:00
1022876,100688,325,30/07/2020 02:00
1009295,100688,325,30/07/2020 02:00
1008023,100688,325,30/07/2020 02:00
989009,103886,1452,30/07/2020 01:00
1018346,103886,1452,30/07/2020 01:00
18878,103886,1445,30/07/2020 01:00
1001864,103886,1452,30/07/2020 01:00
979196,103886,1445,30/07/2020 01:00
1018682,103886,1452,30/07/2020 01:00
976643,104774,332,29/07/2020 23:30
397859,104774,332,29/07/2020 23:30
942002,104774,332,29/07/2020 23:30
1002929,104774,332,29/07/2020 23:30
766235,104774,332,29/07/2020 23:30
977501,104774,332,29/07/2020 23:30
1018745,103886,1445,29/07/2020 23:00
953435,100688,325,29/07/2020 23:00
174560,100688,325,29/07/2020 23:00
535691,103946,248,29/07/2020 23:00
866648,100688,325,29/07/2020 23:00
960542,100688,325,29/07/2020 23:00
530582,100688,325,29/07/2020 23:00
450659,103886,1445,29/07/2020 23:00
977456,100688,325,29/07/2020 23:00
223991,100688,325,29/07/2020 23:00
1003451,100688,325,29/07/2020 23:00
840704,100688,325,29/07/2020 23:00
897830,104774,332,29/07/2020 22:55
609404,104774,332,29/07/2020 22:30
897830,104774,332,29/07/2020 22:30
745928,104774,332,29/07/2020 22:30
895307,104774,332,29/07/2020 22:30
960542,100688,325,29/07/2020 22:00
977456,100688,325,29/07/2020 22:00
530582,100688,325,29/07/2020 22:00
953435,100688,325,29/07/2020 22:00
866648,100688,325,29/07/2020 22:00
174560,100688,325,29/07/2020 22:00
840704,100688,325,29/07/2020 22:00
223991,100688,325,29/07/2020 22:00
1003451,100688,325,29/07/2020 22:00
942002,104774,332,29/07/2020 21:30
397859,104774,332,29/07/2020 21:30
977501,104774,332,29/07/2020 21:30
829490,92780,332,29/07/2020 21:30
766235,104774,332,29/07/2020 21:30
976643,104774,332,29/07/2020 21:30
1002929,104774,332,29/07/2020 21:30
801941,102842,276,29/07/2020 21:00
160139,102842,276,29/07/2020 21:00
93752,102842,1151,29/07/2020 21:00
926879,98561,332,29/07/2020 20:30
501029,103886,1445,29/07/2020 19:00
981011,103886,1445,29/07/2020 19:00
501029,103886,1445,29/07/2020 18:00
224345,102842,1151,29/07/2020 18:00
1008983,102842,1151,29/07/2020 18:00
994937,103886,381,29/07/2020 18:00
1023734,103886,381,29/07/2020 17:30
998204,103886,381,29/07/2020 17:30
1012904,103886,381,29/07/2020 17:30
877433,103946,248,29/07/2020 17:00
874181,92282,332,29/07/2020 17:00
875519,95981,325,29/07/2020 17:00
967376,102842,248,29/07/2020 17:00
1014767,92282,332,29/07/2020 17:00
155453,103946,248,29/07/2020 17:00
429149,92282,332,29/07/2020 17:00
9455,103946,248,29/07/2020 17:00
1014767,92282,332,29/07/2020 16:00
826358,102842,1151,29/07/2020 16:00
798104,92282,332,29/07/2020 16:00
683192,104369,1151,29/07/2020 16:00
429149,92282,332,29/07/2020 16:00
874181,92282,332,29/07/2020 16:00
995471,100688,325,29/07/2020 14:00
1001759,100688,325,29/07/2020 14:00
733679,93878,325,29/07/2020 14:00
902471,103886,381,29/07/2020 14:00
994091,103886,381,29/07/2020 13:45
240791,102842,1151,29/07/2020 13:00
859685,102842,1151,29/07/2020 13:00
961790,102842,1151,29/07/2020 13:00
525944,98561,332,29/07/2020 12:30
824393,98561,332,29/07/2020 12:30
837302,98561,332,29/07/2020 12:15
749759,102842,248,29/07/2020 12:00
280391,92615,248,29/07/2020 11:30
473315,92615,248,29/07/2020 11:30
902471,103886,381,29/07/2020 11:30
850196,102842,248,29/07/2020 11:00
711188,101720,1151,29/07/2020 11:00
3929,103946,248,29/07/2020 11:00
227870,102842,1151,29/07/2020 11:00
668351,102842,1151,29/07/2020 10:30
826358,102842,1151,29/07/2020 10:30
967376,102842,248,29/07/2020 10:00
801950,101321,325,29/07/2020 10:00
711188,101720,1151,29/07/2020 10:00
901757,102842,248,29/07/2020 10:00
215963,92282,325,29/07/2020 10:00
924158,92282,332,29/07/2020 10:00
824393,98561,332,29/07/2020 09:30
902033,102842,1151,29/07/2020 09:15
415952,102842,248,29/07/2020 09:00
901757,102842,248,29/07/2020 09:00
227870,102842,1151,29/07/2020 09:00
801950,101321,325,29/07/2020 09:00
279242,97619,248,29/07/2020 09:00
541295,102842,248,29/07/2020 09:00
811100,97619,248,29/07/2020 09:00
751448,90221,325,29/07/2020 09:00
223220,102842,248,29/07/2020 08:30
992027,104762,248,29/07/2020 08:30
937400,101999,332,29/07/2020 08:30
948269,101999,332,29/07/2020 08:30
770591,101720,1151,29/07/2020 08:30
872363,101999,325,29/07/2020 08:30
826358,102842,1151,29/07/2020 08:30
475178,101999,332,29/07/2020 08:30
457589,90221,248,29/07/2020 08:15
280391,92615,248,29/07/2020 08:00
473315,92615,248,29/07/2020 08:00
592253,92297,353,29/07/2020 08:00
846335,92297,353,29/07/2020 08:00
279242,97619,248,29/07/2020 08:00
903233,102842,248,29/07/2020 08:00
224345,102842,1151,29/07/2020 08:00
866693,102842,1151,29/07/2020 08:00
797393,101087,332,29/07/2020 07:30
842471,92297,353,29/07/2020 07:30
280391,92615,248,29/07/2020 07:30
473315,92615,248,29/07/2020 07:30
1004087,101087,332,29/07/2020 07:30
850196,102842,248,29/07/2020 07:00
920141,91391,248,29/07/2020 07:00
1012202,99878,332,29/07/2020 07:00
843569,103724,1151,29/07/2020 07:00
839642,92282,332,29/07/2020 07:00
594932,105164,325,29/07/2020 07:00
927614,91391,248,29/07/2020 07:00
901484,102842,248,29/07/2020 07:00
859988,99596,332,29/07/2020 07:00
743213,105455,248,29/07/2020 06:30
953687,91877,248,29/07/2020 06:30
923924,97037,248,29/07/2020 06:15
819602,104210,1151,29/07/2020 06:00
332630,97619,248,29/07/2020 06:00
930317,100688,325,29/07/2020 06:00
1014449,103886,1452,29/07/2020 06:00
1010948,104807,1151,29/07/2020 06:00
281669,104369,248,29/07/2020 06:00
987710,103886,1452,29/07/2020 06:00
983468,103886,1452,29/07/2020 06:00
761984,103886,381,29/07/2020 05:30
860528,359,248,29/07/2020 05:30
915995,102842,1151,29/07/2020 05:00
726587,98561,332,29/07/2020 05:00
50450,93878,325,29/07/2020 05:00
798881,103946,248,29/07/2020 05:00
761984,103886,381,29/07/2020 05:00
882860,93878,325,29/07/2020 05:00
798452,103946,248,29/07/2020 05:00
997358,105548,325,29/07/2020 03:00
683192,105548,325,29/07/2020 03:00
977717,103886,1452,29/07/2020 03:00
170942,103886,1452,29/07/2020 03:00
482489,105548,325,29/07/2020 03:00
664853,103886,1452,29/07/2020 03:00
163889,103886,1452,29/07/2020 03:00
997358,105548,325,29/07/2020 02:45
683192,105548,325,29/07/2020 02:45
1002398,100877,325,29/07/2020 02:45
482489,105548,325,29/07/2020 02:45
1028879,100688,325,29/07/2020 02:00
1022876,100688,325,29/07/2020 02:00
1008023,100688,325,29/07/2020 02:00
1010717,100688,325,29/07/2020 02:00
1009295,100688,325,29/07/2020 02:00
1002257,100688,325,29/07/2020 02:00
989009,103886,1452,29/07/2020 01:00
591776,103886,1452,29/07/2020 01:00
979196,103886,1445,29/07/2020 01:00
1018346,103886,1452,29/07/2020 01:00
1018682,103886,1452,29/07/2020 01:00
18878,103886,1445,29/07/2020 01:00
397859,104774,332,28/07/2020 23:30
741998,104774,332,28/07/2020 23:30
977501,104774,332,28/07/2020 23:30
942002,104774,332,28/07/2020 23:30
976643,104774,332,28/07/2020 23:30
766235,104774,332,28/07/2020 23:30
1002929,104774,332,28/07/2020 23:30
535691,103946,248,28/07/2020 23:00
1018745,103886,1445,28/07/2020 23:00
798218,104774,332,28/07/2020 22:55
897830,104774,332,28/07/2020 22:55
793070,104774,332,28/07/2020 22:55
897830,104774,332,28/07/2020 22:30
793070,104774,332,28/07/2020 22:30
798218,104774,332,28/07/2020 22:30
895307,104774,332,28/07/2020 22:30
840704,100688,325,28/07/2020 22:00
960542,100688,325,28/07/2020 22:00
953435,100688,325,28/07/2020 22:00
174560,100688,325,28/07/2020 22:00
530582,100688,325,28/07/2020 22:00
114371,100688,325,28/07/2020 22:00
977456,100688,325,28/07/2020 22:00
1003451,100688,325,28/07/2020 22:00
223991,100688,325,28/07/2020 22:00
942002,104774,332,28/07/2020 21:30
829490,92780,332,28/07/2020 21:30
766235,104774,332,28/07/2020 21:30
1002929,104774,332,28/07/2020 21:30
741998,104774,332,28/07/2020 21:30
976643,104774,332,28/07/2020 21:30
397859,104774,332,28/07/2020 21:30
977501,104774,332,28/07/2020 21:30
93752,102842,1151,28/07/2020 21:00
995453,104369,1151,28/07/2020 21:00
160139,102842,276,28/07/2020 21:00
801941,102842,276,28/07/2020 21:00
926879,98561,332,28/07/2020 20:30
981011,103886,1445,28/07/2020 19:00
501029,103886,1445,28/07/2020 19:00
994937,103886,381,28/07/2020 18:00
224345,102842,1151,28/07/2020 18:00
501029,103886,1445,28/07/2020 18:00
1008983,102842,1151,28/07/2020 18:00
1014767,92282,332,28/07/2020 17:00
429149,92282,332,28/07/2020 17:00
967376,102842,248,28/07/2020 17:00
530873,103946,248,28/07/2020 17:00
875519,95981,325,28/07/2020 17:00
155453,103946,248,28/07/2020 17:00
9455,103946,248,28/07/2020 17:00
874181,92282,332,28/07/2020 17:00
1012997,103886,381,28/07/2020 16:30
902471,103886,381,28/07/2020 16:30
1014767,92282,332,28/07/2020 16:00
1023734,103886,381,28/07/2020 16:00
874181,92282,332,28/07/2020 16:00
826358,102842,1151,28/07/2020 16:00
798104,92282,332,28/07/2020 16:00
980504,103886,381,28/07/2020 16:00
429149,92282,332,28/07/2020 16:00
683192,104369,1151,28/07/2020 16:00
1001759,100688,325,28/07/2020 14:00
995471,100688,325,28/07/2020 14:00
733679,93878,325,28/07/2020 14:00
961790,102842,1151,28/07/2020 13:00
910424,102842,1151,28/07/2020 13:00
749513,359,248,28/07/2020 13:00
859685,102842,1151,28/07/2020 13:00
824393,98561,332,28/07/2020 12:30
198500,103886,381,28/07/2020 12:30
525944,98561,332,28/07/2020 12:30
837302,98561,332,28/07/2020 12:15
749759,102842,248,28/07/2020 12:00
473315,92615,248,28/07/2020 11:30
992591,103886,381,28/07/2020 11:30
850196,102842,248,28/07/2020 11:00
227870,102842,1151,28/07/2020 11:00
688316,103946,248,28/07/2020 11:00
3929,103946,248,28/07/2020 11:00
826358,102842,1151,28/07/2020 10:30
668351,102842,1151,28/07/2020 10:30
801950,101321,325,28/07/2020 10:00
215963,92282,325,28/07/2020 10:00
901757,102842,248,28/07/2020 10:00
967376,102842,248,28/07/2020 10:00
924158,92282,332,28/07/2020 10:00
824393,98561,332,28/07/2020 09:30
902033,102842,1151,28/07/2020 09:15
751448,90221,325,28/07/2020 09:00
811100,97619,248,28/07/2020 09:00
227870,102842,1151,28/07/2020 09:00
279242,97619,248,28/07/2020 09:00
901757,102842,248,28/07/2020 09:00
541295,102842,248,28/07/2020 09:00
415952,102842,248,28/07/2020 09:00
801950,101321,325,28/07/2020 09:00
826358,102842,1151,28/07/2020 08:30
770591,101720,1151,28/07/2020 08:30
937400,101999,332,28/07/2020 08:30
475178,101999,332,28/07/2020 08:30
948269,101999,332,28/07/2020 08:30
749513,359,248,28/07/2020 08:30
872363,101999,325,28/07/2020 08:30
223220,102842,248,28/07/2020 08:30
457589,90221,248,28/07/2020 08:15
473315,92615,248,28/07/2020 08:00
279242,97619,248,28/07/2020 08:00
775787,92297,353,28/07/2020 08:00
866693,102842,1151,28/07/2020 08:00
592253,92297,353,28/07/2020 08:00
846335,92297,353,28/07/2020 08:00
224345,102842,1151,28/07/2020 08:00
903233,102842,248,28/07/2020 08:00
449012,103931,1151,28/07/2020 08:00
842471,92297,353,28/07/2020 07:30
1004087,101087,332,28/07/2020 07:30
473315,92615,248,28/07/2020 07:30
797393,101087,332,28/07/2020 07:30
920288,91391,248,28/07/2020 07:00
901484,102842,248,28/07/2020 07:00
859988,99596,332,28/07/2020 07:00
902033,102842,1151,28/07/2020 07:00
1012202,99878,332,28/07/2020 07:00
850196,102842,248,28/07/2020 07:00
839642,92282,332,28/07/2020 07:00
594932,105164,325,28/07/2020 07:00
927614,91391,248,28/07/2020 07:00
743213,105455,248,28/07/2020 06:30
923924,97037,248,28/07/2020 06:15
930878,98165,325,28/07/2020 06:00
995384,103886,1452,28/07/2020 06:00
819602,104210,1151,28/07/2020 06:00
281669,104369,248,28/07/2020 06:00
983720,103886,1452,28/07/2020 06:00
1001864,103886,1452,28/07/2020 06:00
998009,103886,1452,28/07/2020 06:00
332630,97619,248,28/07/2020 06:00
977678,103886,1452,28/07/2020 06:00
930317,100688,325,28/07/2020 06:00
1010948,104807,1151,28/07/2020 06:00
159773,91877,241,28/07/2020 05:30
875618,102842,1151,28/07/2020 05:00
882860,93878,325,28/07/2020 05:00
726587,98561,332,28/07/2020 05:00
798881,103946,248,28/07/2020 05:00
915995,102842,1151,28/07/2020 05:00
531731,103946,248,28/07/2020 05:00
50450,93878,325,28/07/2020 05:00
76169,103946,248,28/07/2020 05:00
679571,98561,332,28/07/2020 05:00
